property_id,current_outreach_dispo,proposed_outreach_dispo,action,n_sms_messages_in_thread,jev_choice,jev_confidence,is_suppression_relevant,reason,ledger_generated_at
4b91015b-9cf1-4c40-8ee2-2c0b0878a0ce,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4b911998-ad72-4a48-a050-361e456f784d,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.72,False,Jev agrees with existing label (conf 0.72).,2026-09-20T05:32:11.711755+00:00
4b91a6d3-718a-4f9d-9341-b0a8b90222a4,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.86,False,Jev agrees with existing label (conf 0.86).,2026-09-20T05:32:11.711755+00:00
4b99ad2e-50e5-48e7-8236-ff4234484955,needs_sequence,nurture,RECLASSIFY,3,nurture,0.91,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.91).",2026-09-20T05:32:11.711755+00:00
4b9f55c6-7a5a-46c0-b565-26a7a38bcbfb,not_interested,not_interested,CONFIRMED,2,not_interested,0.9,False,Jev agrees with existing label (conf 0.9).,2026-09-20T05:32:11.711755+00:00
4ba056a4-06db-4e03-8327-5acc3edbc1d1,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4ba3df6f-6253-4e02-80e0-1c286bef0af7,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.53,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.53).",2026-09-20T05:32:11.711755+00:00
4ba3e046-d37a-43eb-8771-b0cdb9f43a0f,not_interested,not_interested,HOLD_LOW_SIGNAL,7,unclear,0.42,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
4ba89cd4-8efa-4163-902b-f300d11235c4,needs_sequence,nurture,RECLASSIFY,4,nurture,0.84,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.84).",2026-09-20T05:32:11.711755+00:00
4bb48d14-78e9-4107-9302-3c24252dc626,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4bb5822d-5d38-4fc7-95cb-45f0b8331ce6,needs_sequence,nurture,RECLASSIFY,4,nurture,0.56,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.56).",2026-09-20T05:32:11.711755+00:00
4bc06333-67a8-48ba-baff-79c7b4d6555a,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.53,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
4bc0b4d6-7894-4158-a912-75c1c80b1ba7,nurture,nurture,CONFIRMED,3,nurture,0.51,False,Jev agrees with existing label (conf 0.51).,2026-09-20T05:32:11.711755+00:00
4bc4a0e6-bbba-4fa7-be13-15830d7b437e,needs_sequence,nurture,RECLASSIFY,6,nurture,0.97,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.97).",2026-09-20T05:32:11.711755+00:00
4bd33aac-e2f3-43ef-b262-a894f67fd622,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
4bd7607a-7a2a-493e-b118-84fbe458494d,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4be0d7bc-4a7e-4e2f-b2bc-bc276943d8fe,needs_sequence,nurture,RECLASSIFY,4,nurture,0.73,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.73).",2026-09-20T05:32:11.711755+00:00
4be5059c-95de-48b5-a517-32c2044d49c7,needs_sequence,nurture,RECLASSIFY,3,nurture,0.81,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.81).",2026-09-20T05:32:11.711755+00:00
4be67a41-160e-4396-a8f1-0994697218af,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4bf08c9f-ed12-479f-8af8-50f569020232,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4bf2e52e-b592-4ef2-b26b-c2d1daa729b8,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4bf45447-6301-46de-bbff-eef7744bbddd,nurture,nurture,CONFIRMED,3,nurture,0.54,False,Jev agrees with existing label (conf 0.54).,2026-09-20T05:32:11.711755+00:00
4bf78af2-d12b-44e0-bafe-bc9508e35629,needs_sequence,nurture,RECLASSIFY,4,nurture,0.77,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.77).",2026-09-20T05:32:11.711755+00:00
4bf80acf-fd3f-417f-97e3-dd33cb84ac08,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c0e52ee-a1ea-4ae9-8c54-b4561dabe2ea,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4c17ebb8-740d-4573-852e-98cb8801e88c,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c2140e6-3985-451b-b3c4-ac26336c34f8,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4c227fa6-10e6-4681-b836-907f23ff7be0,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c268eac-0866-4b22-a9fd-19118b02bbf8,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c38ebad-c68e-4b04-9d59-163246344731,not_interested,nurture,RECLASSIFY,2,nurture,0.52,False,"Jev disagrees with 'not_interested', proposes 'nurture' (conf 0.52).",2026-09-20T05:32:11.711755+00:00
4c4a87fe-7f70-41d7-9229-4aebc6d79b9a,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c6a940f-1786-43c6-9f8f-12ecf9366712,nurture,not_interested,RECLASSIFY,3,not_interested,0.81,False,"Jev disagrees with 'nurture', proposes 'not_interested' (conf 0.81).",2026-09-20T05:32:11.711755+00:00
4c6c93f1-f5e1-47ed-8a57-4bf97bfa3355,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.48,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
4c7cce78-c9dc-4b03-8c80-af231f64dee5,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c81a1b5-4d9e-47b3-bc82-7f9797738024,nurture,nurture,CONFIRMED,4,nurture,0.9,False,Jev agrees with existing label (conf 0.9).,2026-09-20T05:32:11.711755+00:00
4c8e28be-2728-49ec-95db-c11d70f9f493,needs_sequence,nurture,RECLASSIFY,5,nurture,0.94,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.94).",2026-09-20T05:32:11.711755+00:00
4c9056f6-9a19-4f93-9fcb-bed4a6147754,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c92dcc0-9194-45fe-9096-3b07833b226f,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
4c95e67f-4329-4bd0-898a-1a689dac5a88,nurture,nurture,CONFIRMED,5,nurture,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
4c971763-0428-42d4-a061-01e8df55cc7d,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4c9b1089-4356-41ca-914f-259d096a3c94,not_interested,not_interested,CONFIRMED,5,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4cad1ecb-fb55-479b-88af-a0698edc6e3b,needs_sequence,nurture,RECLASSIFY,6,nurture,0.98,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.98).",2026-09-20T05:32:11.711755+00:00
4cad5a95-04b8-49f3-93b6-1d137f9e2d1d,nurture,nurture,CONFIRMED,6,nurture,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
4caf9a24-d6fa-45ec-be0e-97c8771d008a,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4cb07242-769d-47e0-97a2-9b1f7a31d7ad,wrong_number,not_interested,RECLASSIFY,2,not_interested,0.8,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.8).",2026-09-20T05:32:11.711755+00:00
4cb21f1c-8359-452c-9804-601acd474875,needs_sequence,nurture,RECLASSIFY,3,nurture,0.94,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.94).",2026-09-20T05:32:11.711755+00:00
4cb4a93f-ec31-44d7-818b-c06ff08677d9,wrong_number,wrong_number,CONFIRMED,3,wrong_number,0.8,False,Jev agrees with existing label (conf 0.8).,2026-09-20T05:32:11.711755+00:00
4cc3592b-6b62-4129-a639-300385019fef,nurture,not_interested,RECLASSIFY,6,not_interested,0.7,False,"Jev disagrees with 'nurture', proposes 'not_interested' (conf 0.7).",2026-09-20T05:32:11.711755+00:00
4cc65673-0ead-4d16-80e8-a2b72a138bef,wrong_number,wrong_number,CONFIRMED,5,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4cd10e70-0455-42c7-904c-66ff18f99d92,not_interested,opted_out,RECLASSIFY,8,opted_out,1.0,False,"Jev disagrees with 'not_interested', proposes 'opted_out' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
4cd37319-38d7-4782-bd1d-6e76cb56f130,not_interested,not_interested,CONFIRMED,4,not_interested,0.92,False,Jev agrees with existing label (conf 0.92).,2026-09-20T05:32:11.711755+00:00
4cd44b41-c9da-444c-9901-e8c69a459dba,not_interested,opted_out,RECLASSIFY,4,opted_out,0.99,False,"Jev disagrees with 'not_interested', proposes 'opted_out' (conf 0.99).",2026-09-20T05:32:11.711755+00:00
4cd9db0b-8c21-4c86-bd6c-bb1b4d3cf08b,nurture,nurture,CONFIRMED,7,nurture,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
4ce69e20-b77e-4428-89a7-f085ef27c1cb,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4ce7bfec-a691-4e6a-93e5-32943a3b4123,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4ceb068a-1ed8-4861-93eb-7babe1303d3f,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4cf097f2-8fa8-4477-8504-eba736203b8b,opted_out,not_interested,RECLASSIFY_REVIEW_SUPPRESSION,2,not_interested,0.51,True,"Jev disagrees with opted_out, proposes 'not_interested' (conf 0.51). CHECK: does a separate suppression record need updating before relabeling away from opted_out?",2026-09-20T05:32:11.711755+00:00
4cff7857-7dce-4740-8053-3b386282f716,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.92,False,Jev agrees with existing label (conf 0.92).,2026-09-20T05:32:11.711755+00:00
4d0a7428-a08f-4a0a-8eb0-11ac253a8ccc,nurture,nurture,CONFIRMED,3,nurture,0.73,False,Jev agrees with existing label (conf 0.73).,2026-09-20T05:32:11.711755+00:00
4d0dbe88-9c6c-4b36-91b2-c27c1ffd45b2,nurture,nurture,CONFIRMED,2,nurture,0.94,False,Jev agrees with existing label (conf 0.94).,2026-09-20T05:32:11.711755+00:00
4d184f82-f5c9-43c4-8cdb-b1b66d108b1f,nurture,nurture,CONFIRMED,4,nurture,0.75,False,Jev agrees with existing label (conf 0.75).,2026-09-20T05:32:11.711755+00:00
4d1b76a3-2c94-4ab2-91de-7eb93eb10e45,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.93,False,Jev agrees with existing label (conf 0.93).,2026-09-20T05:32:11.711755+00:00
4d1da424-7167-43a1-a3cc-f086c1e0224c,nurture,nurture,CONFIRMED,3,nurture,0.9,False,Jev agrees with existing label (conf 0.9).,2026-09-20T05:32:11.711755+00:00
4d1df7eb-ba96-4c14-acfc-e947e972bf19,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4d25caa0-46d6-4529-8dae-72e113331b7e,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4d31db2b-92a2-4151-9db4-11da6d065494,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.52,False,Jev agrees with existing label (conf 0.52).,2026-09-20T05:32:11.711755+00:00
4d35392a-6ecf-4e83-9e56-ac0e5853b6ee,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4d43f327-b041-4d3f-8314-6c25272df654,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4d459fb8-efbb-46e3-b658-b803d9eb81e4,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4d4c80b8-2e03-43ba-b08c-37124041900c,nurture,nurture,CONFIRMED,3,nurture,0.59,False,Jev agrees with existing label (conf 0.59).,2026-09-20T05:32:11.711755+00:00
4d51a585-b54f-4710-a4ed-e3d00f09f98a,nurture,nurture,CONFIRMED,4,nurture,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
4d53d8c6-a6e2-4538-94dd-0255ab7aeb89,not_interested,not_interested,CONFIRMED,3,not_interested,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
4d5d78a9-d285-4da6-ba85-77789556e1d8,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
4d6507f1-c932-4a4f-aee4-454093fa40c4,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4d66d46c-32f2-4139-bc88-00f363557668,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4d66ecf8-ffc9-4d4d-b7f7-8bc271bdacdd,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.8,False,Jev agrees with existing label (conf 0.8).,2026-09-20T05:32:11.711755+00:00
4d75025a-f548-41f9-967d-0b3943a28f7a,not_interested,not_interested,CONFIRMED,4,not_interested,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
4d79b428-f798-4a54-8762-e4fd392831c9,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
4d7a4a2e-9a11-45f7-ae62-33fbaeb92abc,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
4d7b5bfd-1d20-4b27-9651-2bb809034ed3,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4d84be9c-536b-4e94-9d88-22e03f484e17,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4d893b94-44f8-477c-882b-8f085ea14d4f,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4d8da153-4f43-41b6-b3ad-deec5863c9f6,wrong_number,wrong_number,CONFIRMED,7,wrong_number,0.87,False,Jev agrees with existing label (conf 0.87).,2026-09-20T05:32:11.711755+00:00
4d91347a-4b08-4b13-a648-f10a250e8946,wrong_number,wrong_number,CONFIRMED,3,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4d928e5a-af46-4448-b1b0-b671233d81d2,not_interested,not_interested,CONFIRMED,2,not_interested,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
4d935cf2-a3c9-4a3e-8555-20f8850da490,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4d982470-2b02-4839-8b94-2180268f2a7d,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.46,False,Jev agrees with existing label (conf 0.46).,2026-09-20T05:32:11.711755+00:00
4da34e1f-5a52-45b6-a8de-8a420384e2c2,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4da4511c-3490-49bd-970d-4083bc4b2225,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4da7d560-c5ba-42bd-a644-6e001dbd6acc,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4da8cd4c-8e1a-4e88-a7d2-44b4fc7487ba,needs_sequence,nurture,RECLASSIFY,3,nurture,0.81,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.81).",2026-09-20T05:32:11.711755+00:00
4dba113e-f0fd-4bed-8162-459d69ff1a79,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4dbbeef7-fd04-4253-88af-e2e99b8fb8c0,nurture,nurture,CONFIRMED,3,nurture,0.51,False,Jev agrees with existing label (conf 0.51).,2026-09-20T05:32:11.711755+00:00
4dd51982-0925-42fa-801f-47f0aa335029,wrong_number,wrong_number,CONFIRMED,15,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
4ddc08ab-4465-4193-bac8-462c1e2f6d9a,wrong_number,wrong_number,CONFIRMED,4,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4ddf8041-3fbe-4567-a90d-4db81bd94376,needs_sequence,nurture,RECLASSIFY,3,nurture,0.88,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.88).",2026-09-20T05:32:11.711755+00:00
4de04d00-da9b-4d43-bdcd-a6ca6791c120,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.93,False,Jev agrees with existing label (conf 0.93).,2026-09-20T05:32:11.711755+00:00
4de56625-a563-4107-8478-d7c2b39fef28,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
4de6f742-ed9b-4f35-99f9-65756847320e,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4dec5eaa-022e-4f6c-be09-6734bdb3c7ee,nurture,nurture,HOLD_LOW_SIGNAL,2,unclear,0.48,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
4df82c41-cf0f-4bbc-9797-930e5c6b77ae,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4e04b734-4de3-455a-9094-07bba253075b,not_interested,nurture,RECLASSIFY,5,nurture,0.97,False,"Jev disagrees with 'not_interested', proposes 'nurture' (conf 0.97).",2026-09-20T05:32:11.711755+00:00
4e0654f4-1723-4387-88ba-b337fc26e8b5,nurture,nurture,CONFIRMED,7,nurture,0.62,False,Jev agrees with existing label (conf 0.62).,2026-09-20T05:32:11.711755+00:00
4e0d6f93-e460-40a2-bc55-e850d3392aeb,needs_sequence,nurture,RECLASSIFY,6,nurture,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
4e0e4eab-251d-4804-b197-24a192e2434e,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
4e0f10ac-0bff-4d56-bf00-498a344464d5,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4e105923-6cb6-4e12-9b3c-3df9484b9629,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4e10c72a-9c11-42e7-9d74-00c717bd6b1d,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
4e11d239-9c1d-4baf-8b4c-cd639c574826,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
4e12033d-4715-472b-9edf-a0c843b9499b,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
4e161ee8-45b5-4423-acb3-6752b65206fa,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.91,False,Jev agrees with existing label (conf 0.91).,2026-09-20T05:32:11.711755+00:00
4e1a1563-5375-4d3d-af6f-57d4d3ba94c7,needs_sequence,nurture,RECLASSIFY,3,nurture,0.87,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.87).",2026-09-20T05:32:11.711755+00:00
